zip,latitude,longitude
23412,37.79,-75.6
23413,37.45,-75.85
23414,37.82,-75.58
23415,37.97,-75.53
23416,37.93,-75.55
23417,37.71,-75.76
23418,37.69,-75.71
23419,37.31,-75.93
23420,37.59,-75.8
23421,37.78,-75.65
23422,37.62,-75.79
23423,37.55,-75.73
23424,37,-76.56
23426,37.93,-75.68
23427,37.92,-75.72
23429,37.27,-75.95
23430,36.98,-76.64
23431,36.9,-76.69
23432,36.87,-76.56
23433,36.91,-76.5
23434,36.74,-76.6
23435,36.85,-76.47
23436,36.89,-76.51
23437,36.64,-76.82
23438,36.58,-76.7
23439,36.75,-76.67
23440,37.85,-75.99
23441,37.71,-75.7
23442,37.89,-75.54
23443,37.19,-75.97
23450,36.84,-76.12
23451,36.86,-76
23452,36.84,-76.09
23453,36.79,-76.08
23454,36.84,-76.03
23455,36.89,-76.14
23456,36.76,-76.06
23457,36.6,-76.04
23458,36.85,-76.16
23459,36.93,-76.02
23460,36.84,-76.03
23461,36.8,-75.98
23462,36.84,-76.15
23463,36.8,-76.01
23464,36.8,-76.18
23465,36.85,-76.17
23466,36.8,-76.01
23467,36.8,-76.01
23468,36.84,-76.14
23471,36.8,-76.01
23472,37.29,-76.53
23479,36.8,-76.01
23480,37.61,-75.69
23482,37.27,-75.87
23483,37.94,-75.5
23486,37.52,-75.81
23487,36.83,-76.74
23488,37.95,-75.6
23501,36.9,-76.21
23502,36.86,-76.21
23503,36.94,-76.25
23504,36.86,-76.27
23505,36.91,-76.28
23506,36.93,-76.24
23507,36.86,-76.3
23508,36.89,-76.3
23509,36.88,-76.26
23510,36.85,-76.29
23511,36.94,-76.3
23512,36.93,-76.24
23513,36.89,-76.24
23514,36.93,-76.24
23515,36.93,-76.24
23517,36.87,-76.29
23518,36.92,-76.22
23519,36.93,-76.24
23520,36.93,-76.24
23521,36.92,-76.15
23523,36.83,-76.27
23529,36.93,-76.24
23530,36.93,-76.24
23541,36.93,-76.24
23551,36.93,-76.24
23601,37.05,-76.46
23602,37.12,-76.52
23603,37.19,-76.57
23604,37.14,-76.59
23605,37.02,-76.44
23606,37.08,-76.49
23607,36.99,-76.42
23608,37.15,-76.55
23609,37.2,-76.52
23612,37.2,-76.52
23620,36.69,-76.97
23628,37.2,-76.52
23630,37.07,-76.39
23631,37.07,-76.39
23642,36.84,-76.15
23651,37,-76.32
23653,37.07,-76.39
23661,37.01,-76.38
23662,37.13,-76.38
23663,37.03,-76.32
23664,37.06,-76.29
23665,37.1,-76.42
23666,37.05,-76.41
23667,37.02,-76.33
23668,37.02,-76.34
23669,37.04,-76.34
23670,37.07,-76.39
23681,37.07,-76.39
23690,37.23,-76.51
23691,37.26,-76.56
23692,37.18,-76.47
23693,37.11,-76.44
23694,37.22,-76.56
23696,37.19,-76.42
23701,36.81,-76.37
23702,36.8,-76.32
23703,36.87,-76.38
23704,36.83,-76.31
23705,36.87,-76.36
23707,36.84,-76.35
23708,36.85,-76.31
23709,36.87,-76.36
23801,37.24,-77.35
23803,37.22,-77.43
23804,37.2,-77.39
23805,37.17,-77.39
23806,37.2,-77.39
23810,37.27,-76.01
23814,37.29,-76.53
23821,36.87,-77.91
23822,37.07,-77.65
23824,37.07,-77.99
23827,36.6,-77.21
23828,36.58,-77.28
23829,36.72,-77.22
23830,37.02,-77.39
23831,37.35,-77.44
23832,37.41,-77.58
23833,37.2,-77.67
23834,37.27,-77.4
23836,37.34,-77.35
23837,36.74,-77.07
23838,37.33,-77.61
23839,37.08,-76.92
23840,37.07,-77.67
23841,37.06,-77.56
23842,37.13,-77.23
23843,36.85,-77.81
23844,36.69,-77.31
23845,36.55,-78.01
23846,37.06,-76.83
23847,36.69,-77.56
23850,37.17,-77.74
23851,36.67,-76.94
23856,36.78,-77.71
23857,36.58,-77.88
23860,37.29,-77.29
23866,36.91,-76.89
23867,36.81,-77.47
23868,36.72,-77.81
23870,36.72,-77.53
23872,36.99,-77.75
23873,36.81,-77.95
23874,36.61,-77.1
23875,37.24,-77.3
23876,36.95,-77.82
23878,36.82,-77.02
23879,36.58,-77.59
23881,37.18,-77
23882,36.93,-77.42
23883,37.14,-76.74
23884,36.95,-77.25
23885,37.19,-77.57
23887,36.56,-77.83
23888,36.96,-76.98
23889,36.91,-77.75
23890,37.01,-77.1
23891,36.91,-77.29
23893,36.63,-77.93
23894,37.13,-77.84
23897,36.83,-77.28
23898,36.84,-76.84
23899,37.23,-76.97
23901,37.31,-78.4
23909,37.3,-78.39
23915,36.69,-78.29
23917,36.62,-78.31
23919,36.57,-78.12
23920,36.73,-78
23921,37.58,-78.62
23922,37.19,-78.21
23923,37.07,-78.63
23924,36.81,-78.46
23927,36.62,-78.54
23930,37.17,-78.11
23934,37.16,-78.63
23936,37.53,-78.49
23937,36.96,-78.53
23938,36.91,-78.01
23939,37.31,-78.77
23941,36.95,-78.25
23942,37.13,-78.3
23943,37.24,-78.46
23944,36.93,-78.12
23947,37.03,-78.46
23950,36.68,-78.08
23952,36.93,-78.29
23954,37.1,-78.38
23955,37.12,-78.06
23958,37.26,-78.67
23959,37.09,-78.77
23960,37.31,-78.55
23962,37.02,-78.74
23963,37.2,-78.82
23964,36.78,-78.62
23966,37.28,-78.28
23967,36.91,-78.64
23968,36.7,-78.51
23970,36.73,-78.17
23974,36.99,-78.23
23976,36.85,-78.59
23999,37.56,-77.43
24001,37.27,-79.96
24002,37.27,-79.96
24003,37.27,-79.96
24004,37.27,-79.96
24005,37.27,-79.96
24006,37.27,-79.96
24007,37.27,-79.96
24008,37.27,-79.96
24009,37.27,-79.96
24010,37.27,-79.96
24011,37.27,-79.94
24012,37.31,-79.93
24013,37.27,-79.93
24014,37.24,-79.94
24015,37.26,-79.98
24016,37.27,-79.95
24017,37.29,-79.98
24018,37.23,-80.02
24019,37.34,-79.95
24020,37.36,-79.95
24022,37.28,-79.93
24023,37.21,-80.41
24024,37.27,-79.96
24025,37.27,-79.96
24026,37.27,-79.96
24027,37.27,-79.96
24028,37.27,-79.96
24029,37.27,-79.96
24030,37.27,-79.96
24031,37.27,-79.96
24032,37.27,-79.96
24033,37.27,-79.96
24034,37.27,-79.96
24035,37.27,-79.96
24036,37.27,-79.96
24037,37.27,-79.96
24038,37.27,-79.96
24040,37.27,-79.96
24042,37.27,-79.94
24043,37.27,-79.94
24044,37.27,-79.96
24045,37.27,-79.94
24048,37.27,-79.96
24050,37.56,-79.79
24053,36.62,-80.53
24054,36.68,-79.71
24055,36.76,-80
24058,37.19,-80.6
24059,37.15,-80.13
24060,37.23,-80.42
24061,37.18,-80.35
24062,37.17,-80.4
24063,37.17,-80.4
24064,37.37,-79.79
24065,37.12,-79.96
24066,37.53,-79.68
24067,37.01,-80.08
24068,37.15,-80.42
24069,36.59,-79.64
24070,37.36,-80.19
24072,37.04,-80.22
24073,37.14,-80.41
24076,36.58,-80.43
24077,37.37,-79.9
24078,36.72,-79.91
24079,37.04,-80.15
24082,36.63,-80.14
24083,37.41,-79.92
24084,37.11,-80.67
24085,37.67,-79.82
24086,37.29,-80.62
24087,37.22,-80.23
24088,36.9,-80.07
24089,36.7,-79.96
24090,37.51,-79.87
24091,36.91,-80.31
24092,37.01,-79.75
24093,37.38,-80.86
24094,37.43,-80.55
24095,37.22,-79.74
24101,37.18,-79.77
24102,36.84,-79.99
24104,37.11,-79.53
24105,36.9,-80.59
24111,37.17,-80.4
24112,36.7,-79.87
24113,36.68,-79.87
24114,36.68,-79.87
24115,36.68,-79.87
24120,36.72,-80.42
24121,37.15,-79.65
24122,37.41,-79.71
24124,37.33,-80.81
24126,37.07,-80.69
24127,37.51,-80.17
24128,37.33,-80.47
24129,37.1,-80.61
24130,37.56,-79.79
24131,37.56,-80.25
24132,37.21,-80.63
24133,36.68,-80.14
24134,37.29,-80.74
24136,37.32,-80.62
24137,36.95,-79.64
24138,37.05,-80.32
24139,37.01,-79.47
24141,37.12,-80.57
24142,37.14,-80.55
24143,37.12,-80.56
24146,37.01,-79.91
24147,37.38,-80.82
24148,36.6,-79.87
24149,37.01,-80.42
24150,37.35,-80.68
24151,36.98,-79.88
24153,37.29,-80.08
24155,37.29,-80.07
24156,37.29,-80.07
24157,37.29,-80.07
24161,36.99,-79.54
24162,37.14,-80.26
24165,36.59,-80.04
24167,37.24,-80.73
24168,36.73,-79.95
24171,36.66,-80.24
24174,37.36,-79.67
24175,37.43,-79.91
24176,37.02,-79.69
24177,36.72,-80.36
24178,37.31,-79.79
24179,37.28,-79.85
24184,37.07,-79.75
24185,36.81,-80.27
24201,36.61,-82.18
24202,36.65,-82.18
24203,36.76,-81.97
24209,36.76,-81.97
24210,36.73,-82.01
24211,36.66,-81.96
24212,36.69,-81.97
24215,36.92,-82.8
24216,36.92,-82.79
24217,37.08,-82.19
24218,36.73,-83.06
24219,36.85,-82.77
24220,37.14,-82.26
24221,36.63,-82.96
24224,36.87,-82.28
24225,36.97,-82.16
24226,37.15,-82.34
24228,37.15,-82.45
24230,36.95,-82.47
24236,36.62,-81.77
24237,37,-82.28
24239,37.11,-82.12
24243,36.78,-82.94
24244,36.7,-82.8
24245,36.84,-82.49
24246,36.86,-82.74
24248,36.63,-83.48
24250,36.76,-82.59
24251,36.64,-82.59
24256,37.21,-82.3
24258,36.66,-82.43
24260,37.02,-82
24263,36.69,-83.16
24265,36.85,-82.94
24266,36.88,-82.11
24269,37.1,-82.38
24270,36.72,-82.26
24271,36.74,-82.42
24272,37.01,-82.35
24273,36.94,-82.63
24274,37.13,-82.6
24277,36.76,-83.04
24279,37.1,-82.6
24280,36.95,-81.94
24281,36.65,-83.35
24282,36.81,-83.05
24283,36.94,-82.33
24285,36.95,-82.79
24289,37.13,-82.34
24290,36.62,-82.57
24292,36.6,-81.59
24293,36.98,-82.57
24301,37.05,-80.77
24311,36.87,-81.4
24312,36.84,-80.86
24313,36.91,-80.8
24314,37.18,-81.18
24315,37.11,-81.06
24316,36.94,-81.68
24317,36.61,-80.67
24318,36.98,-81.39
24319,36.78,-81.66
24322,36.82,-81.11
24323,36.88,-81.2
24324,36.97,-80.79
24325,36.8,-80.6
24326,36.73,-81.2
24327,36.77,-81.83
24328,36.66,-80.7
24330,36.72,-81.01
24333,36.65,-80.93
24338,36.72,-80.98
24340,36.77,-81.77
24343,36.75,-80.69
24347,36.96,-80.66
24348,36.63,-81.17
24350,36.81,-81
24351,36.58,-80.76
24352,36.71,-80.53
24354,36.83,-81.53
24360,36.93,-80.93
24361,36.76,-81.85
24363,36.6,-81.38
24366,37.26,-81.11
24368,36.89,-81.28
24370,36.89,-81.75
24373,36.83,-81.55
24374,36.81,-81.2
24375,36.79,-81.38
24377,37,-81.55
24378,36.68,-81.43
24379,36.68,-81.26
24380,36.85,-80.52
24381,36.71,-80.83
24382,36.95,-81.09
24401,38.15,-79.08
24402,38.16,-79.06
24407,38.18,-79.14
24411,38.09,-79.32
24412,38.05,-79.85
24413,38.52,-79.58
24415,37.93,-79.32
24416,37.74,-79.35
24421,38.25,-79.17
24422,37.82,-79.8
24426,37.77,-80.03
24430,38.09,-79.36
24431,38.17,-78.84
24432,38.18,-79.43
24433,38.44,-79.44
24435,37.87,-79.29
24437,38.21,-78.95
24438,37.56,-79.79
24439,38,-79.48
24440,38,-79.15
24441,38.26,-78.82
24442,38.35,-79.38
24444,37.8,-79.79
24445,37.97,-79.89
24448,37.8,-79.79
24450,37.79,-79.48
24457,37.8,-79.86
24458,38.32,-79.54
24459,38.04,-79.28
24460,38.02,-79.65
24463,38.06,-79.11
24464,37.9,-79.09
24465,38.37,-79.64
24467,38.26,-78.96
24468,38.39,-79.56
24469,38.18,-79.14
24471,38.31,-78.8
24472,37.94,-79.23
24473,37.91,-79.4
24474,37.81,-79.85
24475,37.97,-79.24
24476,38.18,-79.14
24477,38.01,-79.03
24479,38.15,-79.22
24482,38.2,-79
24483,37.82,-79.22
24484,38.1,-79.81
24485,38.27,-79.33
24486,38.29,-78.92
24487,38.2,-79.58
24501,37.39,-79.16
24502,37.36,-79.22
24503,37.44,-79.21
24504,37.4,-79.13
24505,37.4,-79.18
24506,37.38,-79.16
24512,37.24,-79.11
24513,37.25,-79.13
24514,37.4,-79.18
24515,37.4,-79.18
24517,37.13,-79.27
24520,36.56,-79.05
24521,37.62,-79.09
24522,37.37,-78.81
24523,37.34,-79.53
24526,37.53,-79.4
24527,36.73,-79.36
24528,37.08,-78.91
24529,36.63,-78.64
24530,36.81,-79.62
24531,36.84,-79.45
24533,37.58,-78.94
24534,36.86,-78.76
24535,36.61,-78.95
24536,37.49,-79.31
24538,37.34,-78.96
24539,36.86,-78.91
24540,36.62,-79.4
24541,36.58,-79.45
24542,36.58,-79.4
24543,36.59,-79.41
24544,36.59,-79.41
24549,36.71,-79.49
24550,37.24,-79.28
24551,37.37,-79.3
24553,37.54,-78.81
24554,37.14,-79.05
24555,37.64,-79.46
24556,37.36,-79.4
24557,36.97,-79.32
24558,36.77,-78.93
24562,37.72,-78.64
24563,37.07,-79.29
24565,36.84,-79.2
24566,36.73,-79.26
24569,37.04,-79.13
24570,37.33,-79.41
24571,37.13,-79.37
24572,37.46,-79.09
24574,37.58,-79.26
24576,37.25,-79.13
24577,36.94,-78.98
24578,37.65,-79.55
24579,37.6,-79.51
24580,36.59,-78.66
24581,37.64,-78.79
24585,36.8,-78.88
24586,36.6,-79.29
24588,37.27,-79.12
24589,36.76,-78.79
24590,37.81,-78.48
24592,36.7,-78.92
24593,37.32,-78.91
24594,36.64,-79.2
24595,37.56,-79.08
24597,36.78,-79.12
24598,36.59,-78.78
24599,37.64,-78.72
24601,37.18,-81.66
24602,37.17,-81.64
24603,37.37,-82.16
24604,37.2,-81.54
24605,37.22,-81.34
24606,37.29,-81.39
24607,37.3,-82.28
24608,37.14,-81.56
24609,37.06,-81.77
24612,37.09,-81.84
24613,37.27,-81.32
24614,37.3,-82.06
24618,37.29,-82.03
24619,37.14,-81.56
24620,37.41,-82.02
24622,37.21,-81.79
24624,37.2,-81.98
24627,37.29,-82.03
24628,37.31,-82.19
24630,37.16,-81.5
24631,37.22,-82.01
24634,37.25,-81.9
24635,37.31,-81.35
24637,37.08,-81.71
24639,37.14,-81.89
24640,37.14,-81.56
24641,37.1,-81.81
24646,37.14,-82
24647,37.29,-82.03
24649,37.08,-81.92
24651,37.11,-81.5
24656,37.2,-82.12
24657,37.23,-81.87
24658,37.29,-82.03
24701,37.28,-81.21
24704,37.26,-81.23
24712,37.45,-81
24714,37.5,-81.22
24715,37.34,-81.31
24716,37.53,-81.37
24719,37.49,-81.3
24724,37.33,-81.3
24726,37.52,-81.33
24729,37.42,-81.11
24731,37.4,-81.14
24732,37.42,-81.11
24733,37.43,-81.23
24736,37.43,-81.28
24737,37.35,-81.25
24738,37.42,-81.11
24739,37.34,-80.96
24740,37.37,-81.07
24747,37.39,-81.22
24751,37.42,-81.11
24801,37.42,-81.58
24808,37.34,-81.43
24811,37.4,-81.78
24813,37.36,-81.73
24815,37.25,-81.65
24816,37.46,-81.7
24817,37.36,-81.8
24818,37.59,-81.63
24820,37.38,-81.65
24821,37.35,-81.67
24822,37.62,-81.69
24823,37.66,-81.73
24824,37.42,-81.69
24825,37.42,-81.35
24826,37.38,-81.65
24827,37.74,-81.68
24828,37.48,-81.66
24829,37.4,-81.46
24830,37.32,-81.54
24831,37.39,-81.41
24832,37.38,-81.65
24834,37.6,-81.54
24836,37.35,-81.55
24839,37.57,-81.78
24841,37.41,-81.58
24842,37.44,-81.6
24843,37.47,-81.7
24844,37.47,-81.8
24845,37.53,-81.8
24846,37.53,-81.89
24847,37.6,-81.54
24848,37.3,-81.43
24849,37.67,-81.57
24850,37.31,-81.82
24851,37.6,-81.85
24852,37.42,-81.45
24853,37.43,-81.49
24854,37.74,-81.54
24855,37.41,-81.43
24856,37.34,-81.4
24857,37.68,-81.66
24859,37.6,-81.54
24860,37.66,-81.6
24861,37.36,-81.37
24862,37.49,-81.94
24866,37.27,-81.62
24867,37.57,-81.49
24868,37.42,-81.42
24869,37.55,-81.84
24870,37.7,-81.61
24871,37.33,-81.48
24872,37.46,-81.89
24873,37.36,-81.9
24874,37.56,-81.52
24877,37.38,-81.65
24878,37.38,-81.65
24879,37.35,-81.77
24880,37.64,-81.54
24881,37.44,-81.69
24882,37.61,-81.76
24883,37.38,-81.65
24884,37.25,-81.55
24887,37.37,-81.38
24888,37.37,-81.51
24889,37.38,-81.65
24892,37.31,-81.7
24894,37.29,-81.7
24895,37.38,-81.56
24896,37.6,-81.54
24897,37.42,-81.38
24898,37.59,-81.6
24899,37.38,-81.65
24901,37.81,-80.44
24902,37.77,-80.46
24910,37.73,-80.66
24915,38.46,-79.8
24916,37.84,-80.55
24917,37.98,-80.43
24918,37.52,-80.77
24919,37.62,-80.72
24920,38.55,-79.73
24924,38.19,-80.13
24925,37.74,-80.37
24927,38.38,-79.93
24931,37.9,-80.59
24934,38.33,-79.9
24935,37.55,-80.8
24936,37.74,-80.53
24938,37.92,-80.36
24941,37.6,-80.35
24942,37.55,-80.54
24943,37.84,-80.75
24944,38.41,-79.8
24945,37.54,-80.7
24946,38.11,-80.23
24950,37.94,-80.61
24951,37.49,-80.64
24954,38.2,-80.06
24957,37.87,-80.41
24958,37.98,-80.43
24961,37.98,-80.43
24962,37.68,-80.73
24963,37.42,-80.78
24966,38.06,-80.36
24970,37.74,-80.47
24971,37.79,-80.44
24974,37.67,-80.44
24976,37.67,-80.54
24977,37.89,-80.66
24981,37.65,-80.73
24983,37.59,-80.53
24984,37.52,-80.38
24985,37.6,-80.75
24986,37.86,-80.24
24991,38,-80.48
24993,37.55,-80.54
25002,38.13,-81.26
25003,38.25,-81.79
25004,37.78,-81.12
25005,38.55,-81.24
25007,37.83,-81.43
25008,37.93,-81.36
25009,38.18,-81.73
25010,37.84,-81.62
25011,38.51,-81.84
25015,38.22,-81.52
25018,38.47,-81.05
25019,38.38,-81.09
25021,37.92,-81.69
25022,37.86,-81.81
25024,38.14,-81.64
25025,38.32,-81.38
25026,38.49,-81.39
25028,37.95,-81.71
25030,38.45,-81.22
25031,38.15,-81.28
25033,38.61,-81.95
25035,38.18,-81.49
25036,38.2,-81.29
25039,38.24,-81.39
25040,38.13,-81.24
25043,38.47,-81.01
25044,37.91,-81.35
25045,38.46,-81.34
25046,38.73,-81.31
25047,37.95,-81.79
25048,37.95,-81.42
25049,38.13,-81.56
25051,38.16,-81.7
25053,38.06,-81.86
25054,38.11,-81.46
25057,38.13,-81.26
25059,38.26,-81.2
25060,37.96,-81.48
25061,38.3,-81.55
25062,37.85,-81.45
25063,38.58,-80.94
25064,38.37,-81.74
25067,38.2,-81.45
25070,38.54,-81.94
25071,38.45,-81.47
25075,38.05,-81.43
25076,37.86,-81.9
25079,38.5,-81.4
25081,38.09,-81.76
25082,38.62,-82.03
25083,38.08,-81.37
25085,38.18,-81.2
25086,38.21,-81.42
25088,38.38,-81.2
25090,38.15,-81.21
25093,38,-81.72
25095,38.75,-82
25102,38.19,-81.36
25103,38.2,-81.39
25106,38.81,-82.11
25107,38.21,-81.6
25108,37.96,-81.85
25109,38.53,-81.86
25110,38.21,-81.34
25111,38.39,-81.16
25112,38.28,-81.57
25113,38.56,-81.04
25114,37.98,-81.81
25115,38.14,-81.2
25118,38.14,-81.3
25119,38.02,-81.29
25121,37.93,-81.9
25122,38.3,-81.55
25123,38.74,-81.9
25124,38.62,-81.76
25125,38.32,-81.2
25126,38.19,-81.35
25130,38.04,-81.79
25132,38.29,-81.35
25133,38.49,-81.13
25134,38.15,-81.45
25136,38.18,-81.33
25139,38.14,-81.29
25140,37.88,-81.48
25141,38.64,-81.04
25142,38,-81.72
25143,38.42,-81.83
25147,38.3,-81.55
25148,38.04,-81.57
25149,37.96,-81.82
25150,38.5,-81.16
25152,38.05,-81.27
25154,38.14,-81.7
25156,38.4,-81.46
25159,38.49,-81.8
25160,38.32,-81.29
25161,38.08,-81.31
25162,38.21,-81.38
25164,38.48,-81.19
25165,38.14,-81.66
25168,38.55,-81.88
25169,38.18,-81.78
25173,38.07,-81.25
25174,37.85,-81.45
25177,38.38,-81.83
25180,37.79,-81.38
25181,38.07,-81.62
25182,38.3,-81.55
25183,37.91,-81.84
25185,38.04,-81.06
25186,38.18,-81.31
25187,38.72,-82.03
25193,38.02,-81.55
25201,38.3,-81.55
25202,38.33,-81.84
25203,37.99,-81.94
25204,37.9,-81.61
25205,38.02,-81.77
25206,37.97,-81.71
25208,37.89,-81.67
25209,37.98,-81.53
25211,38.46,-80.87
25213,38.51,-81.91
25214,38.19,-81.54
25231,38.6,-81.58
25234,38.81,-81.13
25235,38.66,-81.08
25239,38.85,-81.85
25241,38.79,-81.8
25243,38.67,-81.48
25244,38.77,-81.55
25245,38.7,-81.75
25247,39.01,-81.99
25248,38.63,-81.62
25250,38.75,-82
25251,38.62,-81.23
25252,38.88,-81.54
25253,38.92,-81.97
25256,38.73,-81.31
25258,38.91,-80.83
25259,38.68,-81.27
25260,39.02,-82.03
25261,38.84,-81.1
25262,38.91,-81.83
25264,38.85,-81.9
25265,38.99,-81.97
25266,38.59,-81.17
25267,38.85,-80.97
25268,38.74,-81.09
25270,38.88,-81.42
25271,38.8,-81.71
25275,38.93,-81.62
25276,38.78,-81.34
25279,38.73,-81.62
25281,38.68,-81.19
25283,38.54,-81.13
25285,38.57,-81.13
25286,38.62,-81.4
25287,38.95,-82.06
25301,38.35,-81.63
25302,38.38,-81.62
25303,38.36,-81.69
25304,38.31,-81.59
25305,38.34,-81.61
25306,38.31,-81.53
25309,38.33,-81.73
25311,38.35,-81.58
25312,38.41,-81.66
25313,38.43,-81.76
25314,38.34,-81.66
25315,38.24,-81.56
25317,38.34,-81.61
25320,38.53,-81.63
25321,38.3,-81.55
25322,38.53,-81.56
25323,38.3,-81.55
25324,38.3,-81.55
25325,38.3,-81.55
25326,38.3,-81.55
25327,38.3,-81.55
25328,38.3,-81.55
25329,38.3,-81.55
25330,38.3,-81.55
25331,38.3,-81.55
25332,38.3,-81.55
25333,38.3,-81.55
25334,38.3,-81.55
25335,38.3,-81.55
25336,38.3,-81.55
25337,38.3,-81.55
25338,38.3,-81.55
25339,38.3,-81.55
25350,38.3,-81.55
25356,38.3,-81.55
25357,38.3,-81.55
25358,38.3,-81.55
25360,38.3,-81.55
25361,38.3,-81.55
25362,38.3,-81.55
25364,38.3,-81.55
25365,38.3,-81.55
25375,38.3,-81.55
25387,38.3,-81.55
25389,38.35,-81.64
25392,38.3,-81.55
25396,38.3,-81.55
25401,39.46,-77.96
25402,39.46,-78.01
25410,39.32,-77.88
25411,39.57,-78.23
25413,39.32,-78.04
25414,39.28,-77.86
25419,39.58,-77.88
25420,39.38,-78.12
25421,39.37,-78.17
25422,39.57,-78.37
25423,39.32,-77.88
25425,39.27,-77.78
25427,39.54,-78.06
25428,39.37,-78.03
25429,39.35,-77.88
25430,39.35,-77.93
25431,39.5,-78.56
25432,39.32,-77.88
25434,39.5,-78.44
25437,39.42,-78.58
25438,39.3,-77.86
25440,39.44,-78.03
25441,39.21,-77.91
25442,39.36,-77.83
25443,39.43,-77.81
25444,39.41,-78.53
25446,39.25,-77.96
25501,38.17,-81.93
25502,38.67,-82.13
25503,38.61,-82.12
25504,38.39,-82.29
25505,38.01,-82.04
25506,38.21,-82.19
25507,38.4,-82.56
25508,37.96,-82.02
25510,38.4,-82.07
25511,38.01,-82.38
25512,38.21,-82.35
25514,38.1,-82.55
25515,38.76,-82.16
25517,38.12,-82.46
25519,38.13,-82.42
25520,38.56,-82.17
25521,38.24,-81.99
25523,38.28,-82.09
25524,38.03,-82.11
25526,38.43,-81.99
25529,38.15,-81.84
25530,38.39,-82.57
25534,38.08,-82.27
25535,38.3,-82.45
25537,38.53,-82.28
25540,38.16,-82.13
25541,38.44,-82.14
25543,39.43,-77.81
25544,38.22,-82.11
25545,38.44,-82.22
25547,37.93,-81.96
25550,38.87,-82.11
25555,38.24,-82.58
25557,38.11,-82.15
25559,38.32,-82.22
25560,38.45,-81.9
25562,38.34,-82.49
25564,38.27,-81.89
25565,38.11,-82
25567,38.22,-81.85
25569,38.48,-81.88
25570,38.23,-82.44
25571,38.29,-82.18
25572,38.19,-81.9
25573,38.23,-81.95
25601,37.83,-82
25606,37.76,-81.82
25607,37.79,-81.8
25608,37.56,-81.92
25611,37.69,-81.86
25612,37.77,-81.99
25614,37.83,-81.9
25617,37.73,-81.82
25621,37.63,-81.9
25623,37.74,-82.11
25624,37.9,-81.98
25625,37.83,-82.06
25628,37.76,-81.86
25630,37.8,-81.71
25631,37.79,-81.78
25632,37.78,-81.92
25634,37.73,-81.85
25635,37.73,-81.88
25636,37.81,-81.99
25637,37.85,-82.02
25638,37.73,-82.01
25639,37.88,-81.97
25644,37.69,-81.99
25645,37.83,-81.9
25646,37.84,-81.96
25647,37.79,-81.99
25649,37.85,-82.07
25650,37.69,-81.81
25651,37.56,-81.97
25652,37.8,-82.04
25653,37.83,-82
25654,37.8,-81.87
25661,37.71,-82.27
25665,37.71,-82.31
25666,37.92,-82.27
25667,37.7,-82.28
25669,37.94,-82.43
25670,37.71,-82.14
25671,37.86,-82.22
25672,37.57,-82.14
25674,37.86,-82.38
25676,37.82,-82.27
25678,37.62,-82.16
25682,37.58,-82.04
25685,37.79,-82.34
25686,37.74,-82.11
25687,37.74,-82.11
25688,37.63,-82.15
25690,37.74,-82.11
25691,37.64,-82.22
25692,37.64,-82.13
25694,37.74,-82.11
25696,37.67,-82.13
25697,37.74,-82.11
25699,37.97,-82.29
25701,38.4,-82.44
25702,38.43,-82.37
25703,38.42,-82.42
25704,38.39,-82.5
25705,38.41,-82.37
25706,38.41,-82.28
25707,38.41,-82.28
25708,38.41,-82.28
25709,38.13,-82.42
25710,38.41,-82.28
25711,38.41,-82.28
25712,38.41,-82.28
25713,38.41,-82.28
25714,38.41,-82.28
25715,38.41,-82.28
25716,38.41,-82.28
25717,38.41,-82.28
25718,38.41,-82.28
25719,38.41,-82.28
25720,38.41,-82.28
25721,38.41,-82.28
25722,38.41,-82.28
25723,38.41,-82.28
25724,38.41,-82.28
25725,38.41,-82.28
25726,38.41,-82.28
25727,38.41,-82.28
25728,38.41,-82.28
25729,38.41,-82.28
25755,38.42,-82.43
25770,38.41,-82.28
25771,38.41,-82.28
25772,38.41,-82.28
25773,38.41,-82.28
