418,444,8.45,255:255:0
418,290,6.50,255:255:0
418,134,6.50,255:255:0
418,234,4.55,255:255:0
265,444,5.20,255:255:0
265,403,5.20,255:255:0
169,496,5.85,255:255:0
169,444,5.85,255:255:0
169,290,5.85,255:255:0
169,498,5.20,255:255:0
496,444,5.85,255:255:0
496,290,5.85,255:255:0
496,134,5.85,255:255:0
496,234,4.55,255:255:0
496,403,5.85,255:255:0
444,290,6.50,255:255:0
444,134,6.50,255:255:0
444,234,4.55,255:255:0
444,212,8.45,255:255:0
444,403,8.45,255:255:0
290,134,6.50,255:255:0
290,234,4.55,255:255:0
290,212,6.50,255:255:0
290,403,6.50,255:255:0
134,234,4.55,255:255:0
134,535,4.55,255:255:0
134,283,5.85,255:255:0
134,403,6.50,255:255:0
234,283,4.55,255:255:0
234,403,4.55,255:255:0
234,527,4.55,255:255:0
498,222,4.00,30:30:30
498,420,4.00,30:30:30
498,250,5.20,255:255:0
222,380,5.85,255:255:127
222,420,5.85,255:255:127
222,410,5.85,255:255:127
535,99,4.55,255:255:0
380,279,6.50,255:255:127
380,541,5.85,255:255:127
380,112,6.50,255:255:127
380,230,6.50,255:255:127
380,214,6.50,255:255:127
380,407,6.50,255:255:127
142,495,10.40,255:255:127
467,420,11.05,255:255:127
467,112,8.45,255:255:127
467,348,13.00,255:255:127
467,410,11.70,255:255:127
467,214,9.10,255:255:127
467,407,14.30,255:255:127
268,420,7.15,255:255:127
268,541,5.85,255:255:127
268,112,7.15,255:255:127
268,209,7.15,255:255:127
268,410,7.15,255:255:127
268,407,7.15,255:255:127
279,420,7.15,255:255:127
279,541,5.85,255:255:127
279,112,7.15,255:255:127
279,209,7.15,255:255:127
279,407,7.15,255:255:127
495,112,8.45,255:255:127
495,348,12.35,255:255:127
495,214,9.10,255:255:127
283,261,5.85,255:255:0
283,181,5.85,255:255:0
283,403,5.85,255:255:0
283,145,5.85,255:255:0
283,220,5.85,255:255:0
283,126,5.85,255:255:0
420,391,7.15,255:255:127
420,112,8.45,255:255:127
420,209,7.15,255:255:127
420,348,11.05,255:255:127
420,230,7.80,255:255:127
420,410,11.05,255:255:127
420,214,9.10,255:255:127
420,407,11.05,255:255:127
420,183,7.80,255:255:127
420,170,11.05,255:255:127
420,502,8.45,255:255:127
420,182,7.80,255:255:127
541,112,5.85,255:255:127
541,209,5.85,255:255:127
541,214,5.85,255:255:127
541,407,5.85,255:255:127
391,112,7.15,255:255:127
391,410,7.15,255:255:127
391,407,7.15,255:255:127
391,250,5.50,30:30:30
391,170,7.15,255:255:127
112,209,7.15,255:255:127
112,214,8.45,255:255:127
112,407,8.45,255:255:127
112,183,7.80,255:255:127
112,379,7.80,255:255:127
209,348,7.15,255:255:127
209,230,7.15,255:255:127
209,410,7.15,255:255:127
209,214,7.15,255:255:127
209,407,7.15,255:255:127
209,183,7.15,255:255:127
348,410,11.70,255:255:127
348,407,13.00,255:255:127
230,410,7.80,255:255:127
230,214,7.80,255:255:127
230,407,7.80,255:255:127
230,183,7.80,255:255:127
410,214,9.10,255:255:127
410,407,11.70,255:255:127
410,183,7.80,255:255:127
410,170,11.05,255:255:127
410,488,7.80,255:255:127
410,502,8.45,255:255:127
410,379,7.80,255:255:127
410,182,7.80,255:255:127
214,407,9.10,255:255:127
214,183,7.80,255:255:127
407,183,7.80,255:255:127
407,170,11.05,255:255:127
407,488,7.80,255:255:127
407,502,8.45,255:255:127
407,379,7.80,255:255:127
407,182,7.80,255:255:127
267,511,5.20,255:255:0
267,261,6.50,255:255:0
267,181,6.50,255:255:0
267,492,6.50,255:255:0
267,281,6.50,255:255:0
267,543,5.20,255:255:0
267,431,6.50,255:255:0
267,383,5.20,255:255:0
250,511,5.20,255:255:0
250,403,7.15,255:255:0
250,246,5.20,255:255:0
250,431,7.15,255:255:0
250,198,6.50,255:255:0
250,516,5.20,255:255:0
511,261,5.20,255:255:0
511,181,5.20,255:255:0
511,492,5.20,255:255:0
511,403,5.20,255:255:0
511,431,5.20,255:255:0
183,379,7.80,255:255:127
183,334,6.50,255:255:127
261,181,6.50,255:255:0
261,492,7.15,255:255:0
261,281,6.50,255:255:0
261,403,7.15,255:255:0
261,431,7.15,255:255:0
261,314,5.85,255:255:0
261,383,5.20,255:255:0
181,27,6.50,255:255:0
181,543,5.20,255:255:0
181,145,6.50,255:255:0
181,431,6.50,255:255:0
181,314,5.85,255:255:0
170,488,7.80,255:255:127
170,502,8.45,255:255:127
170,27,6.50,30:30:30
170,379,7.80,255:255:127
170,182,7.80,255:255:127
488,502,7.80,255:255:127
488,379,7.80,255:255:127
488,182,7.80,255:255:127
492,281,6.50,255:255:0
492,403,7.15,255:255:0
492,431,7.15,255:255:0
492,198,6.50,255:255:0
492,383,5.20,255:255:0
281,403,6.50,255:255:0
281,431,6.50,255:255:0
281,383,5.20,255:255:0
502,379,7.80,255:255:127
27,543,5.20,255:255:0
27,388,5.20,255:255:0
27,360,4.55,255:255:0
27,79,7.80,255:255:0
543,431,5.20,255:255:0
543,388,5.20,255:255:0
403,536,5.85,255:255:0
403,145,6.50,255:255:0
403,246,5.20,255:255:0
403,431,8.45,255:255:0
403,198,6.50,255:255:0
403,220,6.50,255:255:0
403,314,5.85,255:255:0
403,527,5.20,255:255:0
403,434,7.15,255:255:0
403,438,7.80,255:255:0
403,126,6.50,255:255:0
403,58,7.15,255:255:0
403,171,5.85,255:255:0
403,360,4.55,255:255:0
403,105,6.50,255:255:0
403,411,11.05,255:255:0
403,123,6.50,255:255:0
403,486,7.15,255:255:0
536,145,5.85,255:255:0
536,527,5.20,255:255:0
536,126,5.85,255:255:0
536,58,5.85,255:255:0
536,171,5.85,255:255:0
536,411,5.85,255:255:0
145,126,6.50,255:255:0
145,58,6.50,255:255:0
246,431,5.20,255:255:0
246,198,5.20,255:255:0
246,516,5.20,255:255:0
246,220,5.20,255:255:0
246,438,5.20,255:255:0
431,198,6.50,255:255:0
431,220,6.50,255:255:0
431,383,5.20,255:255:0
431,259,5.85,255:255:0
198,516,5.20,255:255:0
198,220,6.50,255:255:0
198,527,5.20,255:255:0
198,434,6.50,255:255:0
198,438,6.50,255:255:0
516,220,5.20,255:255:0
516,434,5.20,255:255:0
516,438,5.20,255:255:0
220,314,5.85,255:255:0
220,527,5.20,255:255:0
220,434,6.50,255:255:0
220,438,6.50,255:255:0
220,388,5.20,255:255:0
182,334,6.50,255:255:127
314,126,5.85,255:255:0
314,58,5.85,255:255:0
527,434,5.20,255:255:0
527,438,5.20,255:255:0
527,58,5.20,255:255:0
527,486,5.20,255:255:0
383,259,5.20,255:255:0
434,438,7.15,255:255:0
434,388,5.20,255:255:0
434,237,5.85,255:255:0
438,388,5.20,255:255:0
438,237,5.85,255:255:0
438,411,7.80,255:255:0
438,513,5.85,255:255:0
388,237,5.20,255:255:0
388,411,5.20,255:255:0
126,58,6.50,255:255:0
126,171,5.85,255:255:0
126,105,6.50,255:255:0
126,123,6.50,255:255:0
126,486,6.50,255:255:0
58,171,5.85,255:255:0
58,105,6.50,255:255:0
58,486,7.15,255:255:0
334,122,6.50,255:255:127
334,381,6.50,255:255:127
171,486,5.85,255:255:0
360,79,4.55,255:255:0
360,411,4.55,255:255:0
360,95,4.55,255:255:0
105,123,6.50,255:255:0
105,486,6.50,255:255:0
237,411,5.85,255:255:0
237,95,5.85,255:255:0
259,79,5.85,255:255:0
259,411,5.85,255:255:0
259,513,5.85,255:255:0
259,95,5.85,255:255:0
79,411,7.80,255:255:0
79,513,5.85,255:255:0
79,95,7.15,255:255:0
411,513,5.85,255:255:0
411,95,7.15,255:255:0
513,95,5.85,255:255:0
123,486,6.50,255:255:0
122,381,7.15,255:255:127
