pmid,authors
17237767,"Xin, Huawei|Liu, Dan|Wan, Ma|Safari, Amin|Kim, Hyeung|Sun, Wen|O'Connor, Matthew S|Songyang, Zhou"
10995461,"Stauber, M|Taubert, H|Schmidt-Ott, U"
15107844,"Koo, Seung-Hoi|Satoh, Hiroaki|Herzig, Stephan|Lee, Chih-Hao|Hedrick, Susan|Kulkarni, Rohit|Evans, Ronald M|Olefsky, Jerrold|Montminy, Marc"
16180995,"Yu, De-Hua|Chatterton, Jon E|Bliesath, Joshua R|Sundaram, Roshni|Ke, Ning|Nguy, Vivian|Meyhack, Bernd|Wong-Staal, Flossie|Li, Qi-Xiang"
18614019,"Fazzio, Thomas G|Huff, Jason T|Panning, Barbara"
18073345,"Hung, Lee-Hsueh|Heiner, Monika|Hui, Jingyi|Schreiner, Silke|Benes, Vladimir|Bindereif, Albrecht"
18614015,"Pagliarini, David J|Calvo, Sarah E|Chang, Betty|Sheth, Sunil A|Vafai, Scott B|Ong, Shao-En|Walford, Geoffrey A|Sugiana, Canny|Boneh, Avihu|Chen, William K|Hill, David E|Vidal, Marc|Evans, James G|Thorburn, David R|Carr, Steven A|Mootha, Vamsi K"
17991422,"Inaki, Makoto|Utsugi, Takahiko|Onoda, Fumitoshi|Hanaoka, Fumio|Murakami, Yasufumi"
14657277,"W&oacute;jcik, Cezary|Yano, Mihiro|DeMartino, George N"
18614012,"Petesch, Steven J|Lis, John T"
12568315,"Walters, D K|Jelinek, D F"
17721083,"Swanton, Charles|Nicke, Barbara|Marani, Michela|Kelly, Gavin|Downward, Julian"
16164601,"Arakane, Y|Muthukrishnan, S|Kramer, K J|Specht, C A|Tomoyasu, Y|Lorenzen, M D|Kanost, M|Beeman, R W"
15107826,"Apostolou, Sinoula|Klein, Julian O|Mitsuuchi, Yasuhiro|Shetler, Justin N|Poulikakos, Poulikos I|Jhanwar, Suresh C|Kruger, Warren D|Testa, Joseph R"
16107250,"Collins, Robert E|Cheng, Xiaodong"
17606386,"Wang, Hongjie|Lin, Guiting|Zhang, Zhiwen"
17417969,"Ceron, Julian|Rual, Jean-Fran&ccedil;ois|Chandra, Abha|Dupuy, Denis|Vidal, Marc|van den Heuvel, Sander"
15574767,"Smith, Matthew C P|Luker, Kathryn E|Garbow, Joel R|Prior, Julie L|Jackson, Erin|Piwnica-Worms, David|Luker, Gary D"
17147629,"Wielopolska, Anna|Townley, Helen|Moore, Ian|Waterhouse, Peter|Helliwell, Chris"
16303852,"Smith, Judith A|McGarr, Pamela|Gilleard, John S"
17467114,"Marques, Joao T|Carthew, Richard W"
18245353,"Sundaram, Prema|Han, Wang|Cohen, Nancy|Echalier, Benjamin|Albin, John|Timmons, Lisa"
16418534,"Goetze, Bernhard|Tuebing, Fabian|Xie, Yunli|Dorostkar, Mario M|Thomas, Sabine|Pehl, Ulrich|Boehm, Stefan|Macchi, Paolo|Kiebler, Michael A"
17975014,"Cheng, Jerry C|Kinjo, Kentaro|Judelson, Dejah R|Chang, Jenny|Wu, Winston S|Schmid, Ingrid|Shankar, Deepa B|Kasahara, Noriyuki|Stripecke, Renata|Bhatia, Ravi|Landaw, Elliot M|Sakamoto, Kathleen M"
17975013,"Krejci, Ondrej|Wunderlich, Mark|Geiger, Hartmut|Chou, Fu-Sheng|Schleimer, David|Jansen, Michael|Andreassen, Paul R|Mulloy, James C"
16426724,"Coumoul, Xavier|Deng, Chu-Xia"
18269923,"Love, Tara M|Moffett, Howell F|Novina, Carl D"
17164000,"Kemmer, Christian|Neubauer, Peter"
16508638,"Chang, J T|Lu, Y-C|Chen, Y-J|Tseng, C-P|Chen, Y-L|Fang, C-W|Cheng, A-J"
18261724,"Mans, Dorus A|Lolkema, Martijn P|van Beest, Moniek|Daenen, Laura G|Voest, Emile E|Giles, Rachel H"
12576475,"Srinivasan, Priya|Piano, Fabio|Shatkin, Aaron J"
17368795,"Sidahmed, A M E|Wilkie, B N"
17426139,"Scherer, Lisa J|Frank, Richard|Rossi, John J"
18245331,"Ayres, Janelle S|Freitag, Nancy|Schneider, David S"
17360594,"Pidkowich, Mark S|Nguyen, Huu Tam|Heilmann, Ingo|Ischebeck, Till|Shanklin, John"
11839183,"Ullu, Elisabetta|Djikeng, Appolinaire|Shi, Huafang|Tschudi, Christian"
12445391,"Piano, Fabio|Schetter, Aaron J|Morton, Diane G|Gunsalus, Kristin C|Reinke, Valerie|Kim, Stuart K|Kemphues, Kenneth J"
12445390,"Walhout, Albertha J M|Reboul, J&eacute;r&ocirc;me|Shtanko, Olena|Bertin, Nicolas|Vaglio, Philippe|Ge, Hui|Lee, Hongmei|Doucette-Stamm, Lynn|Gunsalus, Kristin C|Schetter, Aaron J|Morton, Diane G|Kemphues, Kenneth J|Reinke, Valerie|Kim, Stuart K|Piano, Fabio|Vidal, Marc"
16123598,"Friedrich, Inbar|Ben-Bassat, Hannah|Levitzki, Alexander"
18499277,"Esser, Jonathan M|Pachuk, Catherine J|Snyder, Lindsey L|Steel, Laura F"
18376395,"Blow, Nathan"
16164553,"Horv&aacute;th, Anton|Hor&aacute;kov&aacute;, Eva|Dunajc&iacute;kov&aacute;, Petra|Verner, Zdenek|Pravdov&aacute;, Eliska|Slapetov&aacute;, Iveta|Cuninkov&aacute;, L'udmila|Lukes, Julius"
16500425,"Park, Jae-Ho|Eliyahu, Efrat|Narla, Goutham|DiFeo, Analisa|Martignetti, John A|Schuchman, Edward H"
17483465,"Rubio, Mary Anne T|Pastar, Irena|Gaston, Kirk W|Ragone, Frank L|Janzen, Christian J|Cross, George A M|Papavasiliou, F Nina|Alfonzo, Juan D"
17426119,"Henriksen, J&oslash;rn R|L&oslash;kke, Cecilie|Hammer&oslash;, Martin|Geerts, Dirk|Versteeg, Rogier|Flaegstad, Trond|Einvik, Christer"
16434883,"Zhang, Xiao-yong|DeSalle, Lauren M|McMahon, Steven B"
12134082,"Somma, Maria Patrizia|Fasulo, Barbara|Cenci, Giovanni|Cundari, Enrico|Gatti, Maurizio"
15320766,"Scherer, Lisa|Rossi, John J"
10954429,"Bastin, P|Ellis, K|Kohl, L|Gull, K"
15632061,"Hansen, Klavs R|Burns, Gavin|Mata, Juan|Volpe, Thomas A|Martienssen, Robert A|B&auml;hler, J&uuml;rg|Thon, Genevi&egrave;ve"
16901821,"Hogrefe, Richard I|Lebedev, Alexandre V|Zon, Gerald|Pirollo, Kathleen F|Rait, Antonina|Zhou, Qi|Yu, Wei|Chang, Esther H"
17630906,"Shpiz, S G|Kalmykova, A I"
15877817,"Tamas, Ivica|Hodges, Emily|Dessi, Patrick|Johnsen, Robert|Vaz Gomes, Ana"
18155192,"Ding, Yun|Zhang, Li|Goodwin, J Shawn|Wang, Ziqing|Liu, Bingdong|Zhang, Jingwu|Fan, Guo-Huang"
15640246,"Musio, Antonio|Montagna, Cristina|Mariani, Tullio|Tilenni, Manuela|Focarelli, Maria Luisa|Brait, Lorenzo|Indino, Esterina|Benedetti, Pier Alberto|Chessa, Luciana|Albertini, Alberto|Ried, Thomas|Vezzoni, Paolo"
17974966,"Iwasaki, Masahiro|Homma, Sachiko|Hishiya, Akinori|Dolezal, Samuel J|Reed, John C|Takayama, Shinichi"
11814579,"McRobert, Louisa|McConkey, Glenn A"
16533170,"Frede, Stilla|Stockmann, Christian|Freitag, Patricia|Fandrey, Joachim"
16418481,"Rao, Manjeet K|Pham, John|Imam, J Saadi|MacLean, James A|Murali, Deepa|Furuta, Yasuhide|Sinha-Hikim, Amiya P|Wilkinson, Miles F"
14706351,"Gravel, Catherine|Stergiou, Lilli|Gagnon, Steve N|Desnoyers, Serge"
17475244,"Wan, Hong|South, Andrew P|Hart, Ian R"
17475243,"Xu, Xiaojian|Guo, Haisu|Wycuff, Diane L|Lee, Myeongwoo"
15894185,"Michel, K|Kafatos, F C"
17712806,"Mello, Craig C"
15566500,"Shlomai, Amir|Shaul, Yosef"
17639076,"Hartig, Julia Verena|Tomari, Yukihide|F&ouml;rstemann, Klaus"
17901219,"Rohrbough, Jeffrey|Rushton, Emma|Woodruff, Elvin|Fergestad, Tim|Vigneswaran, Krishanthan|Broadie, Kendal"
15845026,"Jaronczyk, Katarzyna|Carmichael, Jon B|Hobman, Tom C"
16393889,"Tian, Xianbin|Zhang, Peijin|Zamek-Gliszczynski, Maciej J|Brouwer, Kim L R"
17680027,"Li, Yan|Yu, Wei|Liang, Yun|Zhu, Xueliang"
11814553,"Schmid, Aloisia|Schindelholz, Benno|Zinn, Kai"
15255192,"Suzuki, Mami|Sagoh, Noriko|Iwasaki, Hideki|Inoue, Hideshi|Takahashi, Kenji"
14960279,"Andrews, Paul D|Ovechkina, Yulia|Morrice, Nick|Wagenbach, Michael|Duncan, Karen|Wordeman, Linda|Swedlow, Jason R"
16606868,"An, Chung-Il|Trinh, Vu B|Yokobayashi, Yohei"
18523795,"Dou, Guo-Rui|Hui, Yan-Nian|Li, Xia|Wang, Yu-Sheng|Zhang, Peng|Zhao, Wei|Zhu, Jie"
16098962,"Zhang, Yinhua|Foster, Jeremy M|Nelson, Laura S|Ma, Dong|Carlow, Clotilde K S"
17262226,"Khila, Abderrahman|Grbi&#263;, Miodrag"
16574096,"Das, Raman M|Van Hateren, Nick J|Howell, Gareth R|Farrell, Elizabeth R|Bangs, Fiona K|Porteous, Victoria C|Manning, Elizabeth M|McGrew, Michael J|Ohyama, Kyoji|Sacco, Melanie A|Halley, Pam A|Sang, Helen M|Storey, Kate G|Placzek, Marysia|Tickle, Cheryll|Nair, Venugopal K|Wilson, Stuart A"
17442446,"Lewis, David L|Wolff, Jon A"
18212493,"Brown, Russell|Imran, Syed A|Ur, Ehud|Wilkinson, Michael"
15181449,"Liu, Dan|Safari, Amin|O'Connor, Matthew S|Chan, Doug W|Laegeler, Andrew|Qin, Jun|Songyang, Zhou"
15320709,"How, S E|Yingyongnarongkul, B|Fara, M A|D&iacute;az-Moch&oacute;n, J J|Mittoo, S|Bradley, M"
16320133,"Haney, Steven A"
16705157,"Wang, Fangwei|Koyama, Naoki|Nishida, Hiroko|Haraguchi, Tokuko|Reith, Walter|Tsukamoto, Toshiro"
17524355,"Brad&aacute;c, Ivan|Svobodov&aacute; Varekov&aacute;, Radka|Wacenovsky, Michael|Skrdla, Michal|Plch&uacute;t, Martin|Polc&iacute;k, Martin"
14599810,"Giladi, Hilla|Ketzinel-Gilad, Mali|Rivkin, Ludmila|Felig, Yaakov|Nussbaum, Ofer|Galun, Eithan"
17360514,"Chertemps, Thomas|Duportets, Line|Labeur, Carole|Ueda, Ryu|Takahashi, Kuniaki|Saigo, Kaoru|Wicker-Thomas, Claude"
16320128,"Jain, Kewal K"
16320127,"Berkhout, Ben"
17139325,"Capell, Brian C|Collins, Francis S"
16361083,"Chow, Kuan-Chih|Lu, Mei-Pao|Wu, Meng-Tse"
17434235,"Pardridge, William M"
18007672,"Mello, Craig C"
18007671,"Fire, Andrew Z"
15500917,"Hall, Belinda|Allen, Clare L|Goulding, David|Field, Mark C"
18007669,"Mello, Craig C"
15500912,"Vayssi&eacute;, Laurence|Vargas, Miguel|Weber, Christian|Guill&eacute;n, Nancy"
17360496,"Ehrlich, Ingrid|Klein, Matthew|Rumpel, Simon|Malinow, Roberto"
17016432,"Vincan, E|Darcy, P K|Farrelly, C A|Faux, M C|Brabletz, T|Ramsay, R G"
14706287,"Raymond-Delpech, Valerie|Towers, Paula R|Sattelle, David B"
17098350,"Song, Hui|Xin, Xiao-Yan|Xiao, Feng|Wang, De-Tang|Yue, Qiao-Hong|Han, Xing"
15378029,"McManus, Dan C|Lefebvre, Charles A|Cherton-Horvat, Gabriele|St-Jean, Martine|Kandimalla, Ekambar R|Agrawal, Sudhir|Morris, Stephen J|Durkin, Jon P|Lacasse, Eric C"
16524908,"Kaller, Markus|Euteneuer, Ursula|Nellen, Wolfgang"
15591019,"Bantounas, I|Phylactou, L A|Uney, J B"
12600937,"Pothof, Joris|van Haaften, Gijs|Thijssen, Karen|Kamath, Ravi S|Fraser, Andrew G|Ahringer, Julie|Plasterk, Ronald H A|Tijsterman, Marcel"
17376873,"Wei, Qin|Rong, Yikang|Paterson, Bruce M"
12600936,"Doench, John G|Petersen, Christian P|Sharp, Phillip A"
17950312,"Melchionna, Teresa|Cattaneo, Antonino"
17376870,"Wang, Yuying|Zayas, Ricardo M|Guo, Tingxia|Newmark, Phillip A"
12011109,"Hannak, Eva|Oegema, Karen|Kirkham, Matthew|G&ouml;nczy, Pierre|Habermann, Bianca|Hyman, Anthony A"
17376868,"Koizumi, Keita|Higashida, Haruhiro|Yoo, Siuk|Islam, Mohamad Saharul|Ivanov, Andrej I|Guo, Vicky|Pozzi, Paola|Yu, Shu-Hua|Rovescalli, Alessandra C|Tang, Derek|Nirenberg, Marshall"
17360483,"Peer, Dan|Zhu, Pengcheng|Carman, Christopher V|Lieberman, Judy|Shimaoka, Motomu"
15378018,"Gondi, Christopher S|Lakka, Sajani S|Dinh, Dzung H|Olivero, William C|Gujrati, Meena|Rao, Jasti S"
16844385,"Friedman, Adam|Perrimon, Norbert"
16352864,"Chen, Alice A|Derfus, Austin M|Khetani, Salman R|Bhatia, Sangeeta N"
16254559,"Cullen, Bryan R"
16672351,"Nganvongpanit, Korakot|M&uuml;ller, Heike|Rings, Franca|Hoelker, Michael|Jennen, Danyel|Tholen, Ernst|Havlicek, Vitezslav|Besenfelder, Urban|Schellander, Karl|Tesfaye, Dawit"
16950879,"Shigenobu, Shuji|Kitadate, Yu|Noda, Chiyo|Kobayashi, Satoru"
18359903,"Bai, Jianwu|Binari, Richard|Ni, Jian-Quan|Vijayakanthan, Marina|Li, Hong-Sheng|Perrimon, Norbert"
17057372,"Eder, Matthias|Scherr, Michaela|Venturini, Letizia"
17557083,"O'Neill, Graeme"
17057371,"Kurreck, Jens"
18007642,"Weiss, William A|Taylor, Stephen S|Shokat, Kevan M"
17483353,"Morgan-Lappe, Susan E|Tucker, Lora A|Huang, Xiaoli|Zhang, Qian|Sarthy, Aparna V|Zakula, Dorothy|Vernetti, Lawrence|Schurdak, Mark|Wang, Jieyi|Fesik, Stephen W"
17057369,"Aigner, Achim"
17057367,"Naito, Yuki|Saigo, Kaoru|Ui-Tei, Kumiko"
17057366,"Davidovic, Laetitia|Gobeil, Lise-Andr&eacute;e|Khandjian, Edouard W|Ouellet, Dominique L|Plante, Isabelle|Provost, Patrick|Tremblay, Sandra"
18474581,"Jenke, Andreas C W|Wilhelm, Andreas D|Orth, Valerie|Lipps, Hans Joachim|Protzer, Ulrike|Wirth, Stefan"
17057365,"Oliveira, Sabrina|Schiffelers, Raymond M|Storm, Gert"
17057364,"Clark, Julie|Ding, Sheng"
17057362,"Lin, Shi-Lung|Miller, Joseph D|Ying, Shao-Yao"
16426577,"Aoki, Mikio|Ishii, Takayuki|Kanaoka, Masaharu|Kimura, Toru"
16909905,"Lyko, F|Beisel, C|Marhold, J|Paro, R"
17147473,"Salgado, Paula S|Koivunen, Minni R L|Makeyev, Eugene V|Bamford, Dennis H|Stuart, David I|Grimes, Jonathan M"
17172048,"Chen, Caiyan|Xiao, Han|Zhang, Wenli|Wang, Aiju|Xia, Zhihui|Li, Xiaobing|Zhai, Wenxue|Cheng, Zhukuan|Zhu, Lihuang"
17057360,"De Boer, Lisa S|Gratsch, Theresa E|O'shea, K Sue|Slawny, Nicole A"
16426575,"Yodmuang, Supansa|Tirasophon, Witoon|Roshorm, Yaowaluck|Chinnirunvong, Wanlop|Panyim, Sakol"
12207693,"Malhotra, Pawan|Dasaradhi, Palakodeti V N|Kumar, Amit|Mohmmed, Asif|Agrawal, Neema|Bhatnagar, Raj K|Chauhan, Virander S"
10913356,"Nakano, H|Amemiya, S|Shiokawa, K|Taira, M"
17827404,"Liu, Ning-Chun|Lin, Wen-Jye|Kim, Eungseok|Collins, Loretta L|Lin, Hung-Yun|Yu, I-Chen|Sparks, Janet D|Chen, Lu-Min|Lee, Yi-Fen|Chang, Chawnshang"
15533642,"Burzynski, Stanislaw R"
18474570,"Kumar, Rajeev|McClain, Denise|Young, Rebecca|Carlson, George A"
12781129,"Pintard, Lionel|Kurz, Thimo|Glaser, Sarah|Willis, John H|Peter, Matthias|Bowerman, Bruce"
18368071,"Futami, M|Hatano, T|Soda, Y|Kobayashi, S|Miyagishi, M|Tojo, A"
16262723,"Brown, Christa L|Maier, Kerstin C|Stauber, Tobias|Ginkel, Laura M|Wordeman, Linda|Vernos, Isabelle|Schroer, Trina A"
17311298,"Fan, Dongwei|Chen, Zhongqiang|Wang, Dan|Guo, Zhaoqing|Qiang, Qi|Shang, Yongfeng"
16860736,"LaLonde, David P|Grubinger, Markus|Lamarche-Vane, Nathalie|Turner, Christopher E"
18662975,"Kwon, Mijung|Godinho, Susana A|Chandhok, Namrata S|Ganem, Neil J|Azioune, Ammar|Thery, Manuel|Pellman, David"
15148606,"Beermann, Anke|Schr&ouml;der, Reinhard"
16827966,"Waseem, Talat"
15574589,"Han, Jinju|Lee, Yoontae|Yeom, Kyu-Hyun|Kim, Young-Kook|Jin, Hua|Kim, V Narry"
17704509,"Li, Airong|Xie, Zhongcong|Dong, Yuanlin|McKay, Kenneth M|McKee, Mary L|Tanzi, Rudolph E"
18638396,"Ryan, Michael C|Zeeberg, Barry R|Caplen, Natasha J|Cleland, James A|Kahn, Ari B|Liu, Hongfang|Weinstein, John N"
16959035,"Huang, Moli|Wang, Yihua|Sun, Daochun|Zhu, Hongxia|Yin, Yanbing|Zhang, Wei|Yang, Shangbin|Quan, Lanping|Bai, Jinfeng|Wang, Shengqi|Chen, Quan|Li, Songgang|Xu, Ningzhi"
17417787,"Sevrioukov, Evgueni A|Burr, John|Huang, Eric W|Assi, Hikmat H|Monserrate, Jessica P|Purves, Dianne C|Wu, Julie N|Song, Eyun J|Brachmann, Carrie Baker"
17901115,"Burmeister, Cora|L&uuml;ersen, Kai|Heinick, Alexander|Hussein, Ayman|Domagalski, Marzena|Walter, Rolf D|Liebau, Eva"
16164410,"Werk, Denise|Schubert, Steffen|Lindig, Vanessa|Grunert, Hans-Peter|Zeichhardt, Heinz|Erdmann, Volker A|Kurreck, Jens"
17589817,"Kuner, Ruprecht|Vogt, Markus|Sultmann, Holger|Buness, Andreas|Dymalla, Susanne|Bulkescher, Julia|Fellmann, Mark|Butz, Karin|Poustka, Annemarie|Hoppe-Seyler, Felix"
18351670,"Punzo, Claudio|Cepko, Constance L"
18613814,"R&uuml;del, Sabine|Meister, Gunter"
17196597,"Nijhof, Ard M|Taoufik, Amar|de la Fuente, Jos&eacute;|Kocan, Katherine M|de Vries, Erik|Jongejan, Frans"
18753077,"Chen, Xin|Tu, Hai-Yan"
18368052,"Kleinman, Mark E|Yamada, Kiyoshi|Takeda, Atsunobu|Chandrasekaran, Vasu|Nozaki, Miho|Baffi, Judit Z|Albuquerque, Romulo J C|Yamasaki, Satoshi|Itaya, Masahiro|Pan, Yuzhen|Appukuttan, Binoy|Gibbs, Daniel|Yang, Zhenglin|Karik&oacute;, Katalin|Ambati, Balamurali K|Wilgus, Traci A|DiPietro, Luisa A|Sakurai, Eiji|Zhang, Kang|Smith, Justine R|Taylor, Ethan W|Ambati, Jayakrishna"
15713842,"Kanellopoulou, Chryssa|Muljo, Stefan A|Kung, Andrew L|Ganesan, Shridar|Drapkin, Ronny|Jenuwein, Thomas|Livingston, David M|Rajewsky, Klaus"
15713840,"Cherry, Sara|Doukas, Tammy|Armknecht, Susan|Whelan, Sean|Wang, Hui|Sarnow, Peter|Perrimon, Norbert"
16631344,"Yang, Jian-Ping|Fan, Wufang|Rogers, Cheryl|Chatterton, Jon E|Bliesath, Joshua|Liu, Guohong|Ke, Ning|Wang, Cui-Ying|Rhoades, Kristina|Wong-Staal, Flossie|Li, Qi-Xiang"
18007599,"Aoki, Kazuma|Moriguchi, Hiromi|Yoshioka, Tomoko|Okawa, Katsuya|Tabara, Hiroaki"
15042092,"Berns, Katrien|Hijmans, E Marielle|Mullenders, Jasper|Brummelkamp, Thijn R|Velds, Arno|Heimerikx, Mike|Kerkhoven, Ron M|Madiredjo, Mandy|Nijkamp, Wouter|Weigelt, Britta|Agami, Reuven|Ge, Wei|Cavet, Guy|Linsley, Peter S|Beijersbergen, Roderick L|Bernards, Ren&eacute;"
15042091,"Paddison, Patrick J|Silva, Jose M|Conklin, Douglas S|Schlabach, Mike|Li, Mamie|Aruleba, Shola|Balija, Vivekanand|O'Shaughnessy, Andy|Gnoj, Lidia|Scobie, Kim|Chang, Kenneth|Westbrook, Thomas|Cleary, Michele|Sachidanandam, Ravi|McCombie, W Richard|Elledge, Stephen J|Hannon, Gregory J"
17622571,"Shachaf, Catherine M|Perez, Omar D|Youssef, Sawsan|Fan, Alice C|Elchuri, Sailaja|Goldstein, Matthew J|Shirer, Amy E|Sharpe, Orr|Chen, Joy|Mitchell, Dennis J|Chang, Maria|Nolan, Garry P|Steinman, Lawrence|Felsher, Dean W"
18171433,"Puri, V|Virbasius, J V|Guilherme, A|Czech, M P"
17049127,"Chen, Jing|Chen, Lei|Li, Ge|Cheng, Lu|Huang, Yin|Zhang, Jia-xin|Fan, Wei-wei|Lu, Da-ru"
17376807,"Inoue, Takeshi|Hayashi, Tetsutaro|Takechi, Katsuaki|Agata, Kiyokazu"
11044390,"Smith, K M|Gee, L|Bode, H R"
16942630,"Sn&oslash;ve, Ola|Rossi, John J"
16221731,"Boag, Peter R|Nakamura, Akira|Blackwell, T Keith"
12887585,"Glazov, Eugene|Phillips, Kenneth|Budziszewski, Gregory J|Sch&ouml;b, Hanspeter|Meins, Frederick|Levin, Joshua Z"
17548833,"Caviston, Juliane P|Ross, Jennifer L|Antony, Sheila M|Tokito, Mariko|Holzbaur, Erika L F"
18548257,"Liu, Yu-Cun|Pan, Yi-Sheng|Tang, Jian-Qiang|Wan, Yuan-Lian|Wang, Xin|Wu, Tao|Zhang, Jian-Quan|Zhu, Jing"
14534175,"Horesh, Yair|Amir, Amihood|Michaeli, Shulamit|Unger, Ron"
18097693,"Bonin, M|H&auml;big, K|Poths, S|Riess, O|Walter, M"
17450523,"Packer, Leisl M|Pavey, Sandra J|Boyle, Glen M|Stark, Mitchell S|Ayub, Ana L|Rizos, Helen|Hayward, Nicholas K"
17311258,"Lopes, Rita Bayer|Gangeswaran, Rathi|McNeish, Iain A|Wang, Yaohe|Lemoine, Nick R"
18753050,"Chen, Gui-Hua|Jiang, Nan|Li, Hua|Wang, Gen-Shu|Wang, Xin-Lu|Yang, Yang|Zhang, Jian"
12019225,"Nystr&ouml;m, Josefin|Shen, Zai-Zhong|Aili, Margareta|Flemming, Anthony J|Leroi, Armand|Tuck, Simon"
17483288,"Rodgers, Melissa J|Albanesi, Joseph P|Phillips, Margaret A"
15115798,"Chen, Gengxin|Hata, Naoya|Zhang, Michael Q"
12076565,"Lawrence, David"
16631311,"Kolachala, Vasantha L|Obertone, Tracy Sitler|Wang, Lixin|Merlin, Didier|Sitaraman, Shanthi V"
16467470,"Palenchar, Jennifer B|Liu, Wenzhe|Palenchar, Peter M|Bellofatto, Vivian"
15066637,"Kwon, Mijung|Scholey, Jonathan M"
17892869,"Nabhan, Joseph F|El-Shehabi, Fouad|Patocka, Nicholas|Ribeiro, Paula"
11412996,"Kay, A J|Hunter, C P"
15173118,"Conrad, Christian|Erfle, Holger|Warnat, Patrick|Daigle, Nathalie|L&ouml;rch, Thomas|Ellenberg, Jan|Pepperkok, Rainer|Eils, Roland"
18548221,"Erdmann, Volker|Fechner, Henry|Kurreck, Jens|M&uuml;ller, Oliver|Pinkert, Sandra|Poller, Wolfgang|Sipo, Isaac|Suckau, Lennart|Tschope, Carsten|Vetter, Roland|Wang, Xiaomin|Westermann, Dirk|Zeichhardt, Heinz"
12723704,"Tritto, Patrizia|Specchia, Valeria|Fanti, Laura|Berloco, Maria|D'Alessandro, Rosalba|Pimpinelli, Sergio|Palumbo, Gioacchino|Bozzetti, Maria Pia"
12723703,"Gvozdev, Vladimir A|Aravin, Alexei A|Abramov, Yury A|Klenov, Mikhail S|Kogan, Galina L|Lavrov, Sergei A|Naumova, Natalia M|Olenkina, Oxana M|Tulin, Alexei V|Vagin, Vasili V"
18425333,"Sun, Guiqin|Zhou, Jun|Yin, Ailan|Ding, Yanqing|Zhong, Mei"
15574516,"Gu, Shuo|Rossi, John J"
15967729,"Kiang, Anna-Sophia|Palfi, Arpad|Ader, Marius|Kenna, Paul F|Millington-Ward, Sophia|Clark, Gerry|Kennan, Avril|O'reilly, Mary|Tam, Lawrence C T|Aherne, Aileen|McNally, Niamh|Humphries, Pete|Farrar, G Jane"
17098225,"Li, Ji|Tewari, Muneesh|Vidal, Marc|Lee, Siu Sylvia"
12166640,"Zeng, Yan|Cullen, Bryan R"
16360944,"Kato, Nobutaka|Mueller, Christopher R|Fuchs, Jeremy F|Wessely, Vilena|Lan, Que|Christensen, Bruce M"
15861231,"Fabrick, Jeffrey A|Kanost, Michael R|Baker, James E"
12707308,"Arakawa, Yoshiki|Bito, Haruhiko|Furuyashiki, Tomoyuki|Tsuji, Takahiro|Takemoto-Kimura, Sayaka|Kimura, Kazuhiro|Nozaki, Kazuhiko|Hashimoto, Nobuo|Narumiya, Shuh"
14525932,"Mousses, Spyro|Caplen, Natasha J|Cornelison, Robert|Weaver, Don|Basik, Mark|Hautaniemi, Sampsa|Elkahloun, Abdel G|Lotufo, Roberto A|Choudary, Ashish|Dougherty, Edward R|Suh, Ed|Kallioniemi, Olli"
14525931,"Kumar, Rajeev|Conklin, Douglas S|Mittal, Vivek"
15115755,"Lee, Se-Jin|Yook, Jong-Sung|Han, Sung Min|Koo, Hyeon-Sook"
16606698,"Chen, Nansheng|Stein, Lincoln D"
17163754,"Sn&oslash;ve, Ola|Rossi, John J"
15975913,"Kondylis, Vangelis|Spoorendonk, Kirsten M|Rabouille, Catherine"
17663465,"Moser, Joanna J|Eystathioy, Theophany|Chan, Edward K L|Fritzler, Marvin J"
12092903,"Ueda, R"
17917414,"Takahashi, Yuki|Nishikawa, Makiya|Takakura, Yoshinobu"
17057249,"B&eacute;gin, Mattieu|Schoen, Daniel J"
12928480,"Abdelgany, Amr|Wood, Matthew|Beeson, David"
17303008,"Li, Nan|Qiao, Ling|Sha, Li|Wang, Feng-Ze|Wu, Lian-Ying|Ye, Li-Hong|Zhang, Wei-Ying|Zhang, Xiao-Dong"
15877599,"de Veer, Michael J|Sledz, Carol A|Williams, Bryan R G"
15877598,"Cullen, Lara M|Arndt, Greg M"
12928477,"Wood, Matthew J A|Tr&uuml;lzsch, Barbara|Abdelgany, Amr|Beeson, David"
15877597,"Karpala, Adam J|Doran, Tim J|Bean, Andrew G D"
10880476,"Hill, K L|Harfe, B D|Dobbins, C A|L'Hernault, S W"
15877596,"Chowdhury, Dipanjan|Novina, Carl D"
16426460,"Harpavat, Sanjiv|Cepko, Constance L"
17540571,"Z&uuml;llig, Stephanie|Neukomm, Lukas J|Jovanovic, Marko|Charette, Steve J|Lyssenko, Nicholas N|Halleck, Margaret S|Reutelingsperger, Chris P M|Schlegel, Robert A|Hengartner, Michael O"
17114582,"Combier, Jean-Philippe|Frugier, Florian|de Billy, Fran&ccedil;oise|Boualem, Adnane|El-Yahyaoui, Fikri|Moreau, Sandra|Verni&eacute;, Tatiana|Ott, Thomas|Gamas, Pascal|Crespi, Martin|Niebel, Andreas"
15173073,"Zhang, Yun|Zhang, Yu-Feng|Bryant, Joshua|Charles, Andrew|Boado, Ruben J|Pardridge, William M"
14738896,"Nishitsuji, Hironori|Ikeda, Tamako|Miyoshi, Hiroyuki|Ohashi, Takashi|Kannagi, Mari|Masuda, Takao"
12707278,"LaCount, Douglas J|Gruszynski, Amy E|Grandgenett, Paul M|Bangs, James D|Donelson, John E"
